wh_id,container_id,arrive_datetime,cut_datetime,pull_datetime,item_number,quantity,pick_location,print_zone,pick_aisle,picking_flow_as_int,released_flag
AVP1,1063379274,2025-03-05 02:13:00,2025-03-07 23:00:00,2025-03-08 02:00:00,68194,2.0,60-28-A01,5,43,394272,0
AVP1,1063379701,2025-03-05 02:13:00,2025-03-07 23:00:00,2025-03-08 02:00:00,49563,1.0,10-37-C04,3,17,172555,0
AVP1,1063379701,2025-03-05 02:13:00,2025-03-07 23:00:00,2025-03-08 02:00:00,49564,1.0,02-14-A02,2,13,53704,0
AVP1,1063379701,2025-03-05 02:13:00,2025-03-07 23:00:00,2025-03-08 02:00:00,49684,1.0,E-13-B01,2,9,20660,0
AVP1,1063379701,2025-03-05 02:13:00,2025-03-07 23:00:00,2025-03-08 02:00:00,49694,1.0,03-26-A01,2,13,55340,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,102991,1.0,50-23-C02,5,38,357057,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,176521,1.0,66-15-A01,5,46,490536,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,176529,1.0,95-29-C02,6,61,592469,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,59921,1.0,74-17-A01,5,50,513662,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,69191,1.0,56-22-A01,5,41,375038,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1114214,1.0,49-15-C04,5,37,352849,0
AVP1,1063379705,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,899142,1.0,92-41-C04,5,60,584225,0
AVP1,1063379714,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,154605,2.0,104-36-B02,6,70,630268,0
AVP1,1063379714,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,370021,4.0,108-22-A01,6,72,632868,0
AVP1,1063379714,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,79448,1.0,36-08-A01,4,30,280870,0
AVP1,1063379714,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,82079,1.0,37-36-A02,4,30,280626,0
AVP1,1063379714,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,99543,1.0,49-41-A01,5,37,353022,0
AVP1,1063379718,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1445446,2.0,100-49-B15,6,64,620007,0
AVP1,1063379718,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,48939,2.0,12-29-A02,3,18,176541,0
AVP1,1063379718,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,96023,2.0,102-40-B03,6,65,625035,0
AVP1,1063379719,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,266156,1.0,24-17-A01,4,24,232572,0
AVP1,1063379719,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,99977,1.0,08-26-A01,2,16,74172,0
AVP1,1063379722,2025-03-05 02:13:00,2025-03-07 15:00:00,2025-03-07 18:00:00,158432,1.0,108-45-A01,6,72,633030,0
AVP1,1063379722,2025-03-05 02:13:00,2025-03-07 15:00:00,2025-03-07 18:00:00,217684,2.0,108-30-A01,6,72,632932,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,173760,1.0,54-08-A02,5,40,370558,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,46929,1.0,25-23-A02,4,24,232127,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,46947,1.0,35-23-A01,4,29,272640,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,76350,1.0,18-35-A01,3,21,196974,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,76426,1.0,19-08-A01,3,21,194160,0
AVP1,1063379729,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,84989,1.0,36-23-A02,4,30,280738,0
AVP1,1063379730,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1063862,1.0,52-13-A01,5,39,363618,0
AVP1,1063379730,2025-03-05 02:13:00,2025-03-07 18:00:00,2025-03-07 21:00:00,50321,1.0,24-07-A02,4,24,233427,0
AVP1,1063379751,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,183457,1.0,08-40-A01,2,16,74050,0
AVP1,1063379751,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,89555,1.0,S6-15-A01,1,4,2662,0
AVP1,1063380690,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,46861,1.0,40-08-X01,4,32,305228,0
AVP1,1063380690,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,75545,1.0,09-47-A01,2,16,73973,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,104433,3.0,54-42-A01,5,40,370249,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,227451,1.0,74-44-A02,5,50,513423,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,106581,2.0,17-47-A01,3,20,187254,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,47980,1.0,51-37-A02,5,38,356965,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,100507,1.0,57-14-A02,5,41,375017,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,81309,1.0,18-16-A01,3,21,195403,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,84989,1.0,55-24-A01,5,40,370424,0
AVP1,1063380696,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,320531,1.0,59-11-A02,5,42,385553,0
AVP1,1063380707,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,104299,1.0,80-21-B01,5,53,533140,0
AVP1,1063380707,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,130965,1.0,27-16-A01,4,25,240803,0
AVP1,1063380707,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,142521,1.0,48-15-C03,5,37,352841,0
AVP1,1063380707,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,793638,1.0,56-19-B01,5,41,375032,0
AVP1,1063380711,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,67523,1.0,40-46-A01,4,32,303032,0
AVP1,1063380711,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,889526,1.0,90-43-A02,5,59,574271,0
AVP1,1063380717,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,67033,1.0,05-01-X08,2,14,66423,0
AVP1,1063380717,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,75992,1.0,S3-05-A01,1,3,2556,0
AVP1,1063380721,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,145302,2.0,37-22-B01,4,30,280756,0
AVP1,1063380721,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,50843,1.0,50-32-A02,5,38,357008,0
AVP1,1063380721,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,50845,1.0,46-36-A02,4,36,343157,0
AVP1,1063380721,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,55586,1.0,58-14-A01,5,42,385258,0
AVP1,1063380721,2025-03-05 02:14:00,2025-03-07 23:00:00,2025-03-08 02:00:00,55594,2.0,47-31-A02,4,36,343627,0
AVP1,1063380722,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,178721,1.0,F-44-A01,2,9,23436,0
AVP1,1063380722,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,336310,2.0,07-22-C02,2,15,72969,0
AVP1,1063380722,2025-03-05 02:14:00,2025-03-07 18:00:00,2025-03-07 21:00:00,264523,2.0,13-44-C04,3,18,176451,0
AVP1,1063381137,2025-03-05 02:14:00,2025-03-07 19:30:00,2025-03-07 22:30:00,113555,1.0,01-24-A01,2,12,46658,0
AVP1,1063381137,2025-03-05 02:14:00,2025-03-07 19:30:00,2025-03-07 22:30:00,142571,1.0,11-18-A01,3,17,172366,0
AVP1,1063381137,2025-03-05 02:14:00,2025-03-07 19:30:00,2025-03-07 22:30:00,169569,1.0,22-16-A01,3,23,216828,0
AVP1,1063381141,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,200537,2.0,71-25-C02,5,48,502759,0
AVP1,1063381141,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,230097,2.0,69-34-C01,5,47,496070,0
AVP1,1063381141,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,48856,1.0,41-11-A01,4,32,311970,0
AVP1,1063381141,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,533694,2.0,37-22-C04,4,30,280757,0
AVP1,1063381142,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,102878,6.0,45-16-A02,4,35,332237,0
AVP1,1063381142,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,223362,1.0,53-22-C03,5,39,363708,0
AVP1,1063381142,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,80387,1.0,64-35-C01,5,45,416909,0
AVP1,1063381145,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,127908,2.0,57-16-A01,5,41,375024,0
AVP1,1063381145,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,69803,2.0,40-10-A01,4,32,305138,0
AVP1,1063381145,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,69806,1.0,41-09-A01,4,32,311905,0
AVP1,1063381146,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,217682,1.0,106-40-A01,6,71,632529,0
AVP1,1063381146,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,217686,1.0,85-05-A01,5,56,543217,0
AVP1,1063381146,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,217690,1.0,70-45-A02,5,48,502633,0
AVP1,1063381146,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,217694,1.0,108-43-A02,6,72,633023,0
AVP1,1063381146,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,217698,1.0,104-22-B01,6,70,627220,0
AVP1,1063381157,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,574726,1.0,53-14-A01,5,39,363624,0
AVP1,1063381157,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,694326,1.0,30-41-C02,4,27,256942,0
AVP1,1063381157,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,102991,1.0,36-33-C01,4,30,280650,0
AVP1,1063381173,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,47416,2.0,05-01-X04,2,14,66427,0
AVP1,1063381173,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,47978,1.0,40-12-X01,4,32,305054,0
AVP1,1063381173,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,99863,2.0,25-07-A02,4,24,233459,0
AVP1,1063381746,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,169569,1.0,22-16-A01,3,23,216828,0
AVP1,1063381746,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,217432,2.0,12-45-A02,3,18,176439,0
AVP1,1063381746,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,76149,1.0,06-29-A01,2,15,73026,0
AVP1,1063381746,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,76419,1.0,07-20-A02,2,15,72961,0
AVP1,1063381751,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,110183,1.0,41-43-A01,4,32,313328,0
AVP1,1063381751,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,59940,1.0,07-22-A01,2,15,72968,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,102301,1.0,48-39-A01,5,37,353005,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,235953,2.0,F-28-A02,2,9,22104,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,265546,2.0,07-18-A01,2,15,72952,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,354294,2.0,11-17-A02,3,17,172361,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,358577,2.0,17-18-A01,3,20,190023,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,86193,1.0,31-25-A02,4,27,256230,0
AVP1,1063381759,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,316857,1.0,22-12-C02,3,23,216502,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,141858,1.0,54-35-C01,5,40,370317,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,141864,1.0,49-14-C01,5,37,352838,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,141870,1.0,87-47-B05,5,57,556919,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,182015,1.0,86-43-B04,5,57,556967,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,216262,1.0,103-41-A02,6,65,625030,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,162384,1.0,106-37-C01,6,71,632541,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,217985,1.0,25-12-A02,4,24,233041,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,173553,1.0,52-22-A01,5,39,363701,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,49213,1.0,81-24-A01,5,53,533218,0
AVP1,1063381762,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,49221,1.0,42-31-A02,4,34,322151,0
AVP1,1063381782,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,116637,2.0,S8-05-A01,1,5,2849,0
AVP1,1063381782,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1426350,1.0,92-45-B02,5,60,585066,0
AVP1,1063381782,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,64612,1.0,28-46-A02,4,26,245707,0
AVP1,1063381782,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,76522,4.0,19-23-A01,3,21,196028,0
AVP1,1063381782,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,91682,1.0,12-20-A01,3,18,176609,0
AVP1,1063381786,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,100481,1.0,19-11-C01,3,21,195026,0
AVP1,1063381786,2025-03-05 02:15:00,2025-03-07 23:00:00,2025-03-08 02:00:00,69848,1.0,H-16-A01,2,10,32126,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,103118,1.0,42-34-A02,4,34,321906,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,103193,6.0,38-48-B09,4,31,284063,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,125861,1.0,30-38-A02,4,27,256850,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1500662,1.0,28-47-A02,4,26,245703,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,241533,1.0,31-42-C02,4,27,257034,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,333307,1.0,32-42-A02,4,28,263770,0
AVP1,1063381793,2025-03-05 02:15:00,2025-03-07 18:00:00,2025-03-07 21:00:00,951478,1.0,68-47-A02,5,47,496159,0
AVP1,1063381806,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,134033,1.0,64-36-A02,5,45,416973,0
AVP1,1063381806,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,67481,1.0,47-44-A01,4,36,342534,0
AVP1,1063381813,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,69857,2.0,15-45-A02,3,19,183463,0
AVP1,1063381813,2025-03-05 02:15:00,2025-03-07 19:30:00,2025-03-07 22:30:00,69865,2.0,15-47-A01,3,19,183472,0
AVP1,1063381825,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,100208,1.0,56-17-A01,5,41,375026,0
AVP1,1063381825,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,62805,1.0,24-11-A01,4,24,233074,0
AVP1,1063381844,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,141297,3.0,30-45-A02,4,27,257129,0
AVP1,1063381844,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,851926,1.0,H-02-A01,2,10,33131,0
AVP1,1063381846,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,106172,1.0,94-35-B08,6,61,592352,0
AVP1,1063381846,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,115411,1.0,99-33-A01,6,63,607118,0
AVP1,1063381846,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,47978,1.0,40-12-X01,4,32,305054,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,109717,2.0,87-23-C04,5,57,557367,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,150270,1.0,53-31-C04,5,39,363769,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,155831,2.0,54-35-A01,5,40,370309,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,166017,1.0,56-39-A01,5,41,375128,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,55410,1.0,28-14-A02,4,26,245918,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,55411,1.0,28-08-A01,4,26,245949,0
AVP1,1063382878,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,609398,1.0,81-48-C13,5,53,535472,0
AVP1,1063382880,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,111101,1.0,10-19-B01,3,17,172371,0
AVP1,1063382880,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,194504,3.0,F-37-A02,2,9,22851,0
AVP1,1063382880,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,202164,1.0,K-13-B07,2,11,36224,0
AVP1,1063382888,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,48649,1.0,09-29-A01,2,16,74157,0
AVP1,1063382888,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,78004,1.0,37-24-A02,4,30,280736,0
AVP1,1063382898,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,67512,1.0,40-49-A01,4,32,302909,0
AVP1,1063382898,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,99882,2.0,55-45-A02,5,40,370230,0
AVP1,1063382906,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,100018,1.0,53-41-A02,5,39,363863,0
AVP1,1063382906,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,50246,1.0,32-44-A01,4,28,263763,0
AVP1,1063382906,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,99863,1.0,60-14-A02,5,43,393121,0
AVP1,1063382913,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,1292446,1.0,14-19-A02,3,19,183234,0
AVP1,1063382913,2025-03-05 02:16:00,2025-03-07 19:30:00,2025-03-07 22:30:00,154549,1.0,40-18-X01,4,32,304209,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,214724,2.0,19-31-A02,3,21,196704,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,214725,2.0,17-46-A01,3,20,187259,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,214729,3.0,17-10-A02,3,20,190068,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,612286,1.0,11-23-C02,3,17,172430,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,793510,6.0,F-01-A01,2,9,20509,0
AVP1,1063382917,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,950062,2.0,J-39-B04,2,11,40938,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,1108998,2.0,35-16-C03,4,29,272563,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,172685,1.0,46-41-A02,4,36,342739,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,320529,1.0,53-42-A01,5,39,363866,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,91513,1.0,24-26-A01,4,24,231832,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,91722,1.0,34-36-A02,4,29,272760,0
AVP1,1063382919,2025-03-05 02:16:00,2025-03-07 23:00:00,2025-03-08 02:00:00,99863,1.0,25-07-A02,4,24,233459,0
AVP1,1063382921,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,1500678,1.0,42-13-A01,4,34,323658,0
AVP1,1063382921,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,345790,1.0,65-10-A01,5,45,414242,0
AVP1,1063382921,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,701686,1.0,57-49-B08,5,41,375172,0
AVP1,1063382924,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,234607,2.0,99-37-C04,6,63,607035,0
AVP1,1063382924,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,67004,1.0,08-08-A01,2,16,74956,0
AVP1,1063382935,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,154033,1.0,G-12-A02,2,10,32421,0
AVP1,1063382935,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,46918,1.0,16-42-A01,3,20,187302,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,119916,1.0,04-41-A01,2,14,62805,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,119917,1.0,22-36-A01,3,23,221707,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,161474,1.0,36-11-C04,4,30,280856,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,46866,1.0,G-43-A01,2,10,26622,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,60646,1.0,71-28-C01,5,48,502742,0
AVP1,1063382938,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,89777,2.0,15-25-A02,3,19,183304,0
AVP1,1063382942,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,277189,1.0,52-46-A01,5,39,363905,0
AVP1,1063382942,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,355958,1.0,49-34-A02,5,37,352963,0
AVP1,1063382942,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,361890,3.0,30-30-C01,4,27,256473,0
AVP1,1063382942,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,536046,4.0,68-24-C01,5,47,496022,0
AVP1,1063382944,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,230105,1.0,35-13-C02,4,29,272542,0
AVP1,1063382944,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,99184,1.0,46-45-C05,4,36,342438,0
AVP1,1063382944,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,99931,3.0,49-24-A02,5,37,352917,0
AVP1,1063382948,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,215045,1.0,05-12-A02,2,14,65863,0
AVP1,1063382948,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,285079,2.0,23-39-A02,3,23,222004,0
AVP1,1063382948,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,148070,4.0,06-09-A02,2,15,72902,0
AVP1,1063382948,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,610862,1.0,L-28-A01,2,12,46272,0
AVP1,1063382948,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,75990,1.0,23-38-A01,3,23,221920,0
AVP1,1063382963,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,116637,2.0,S8-05-A01,1,5,2849,0
AVP1,1063382963,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,55410,1.0,28-14-A02,4,26,245918,0
AVP1,1063382965,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,181598,2.0,42-35-A02,4,34,321823,0
AVP1,1063382965,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,181604,2.0,71-22-C01,5,48,502772,0
AVP1,1063382965,2025-03-05 02:16:00,2025-03-07 18:00:00,2025-03-07 21:00:00,239647,2.0,80-17-C05,5,53,532642,0
